1614809700000,42578.62000000,42598.60000000,42255.35000000,42419.53000000,26.68312900,1614810599999,1131550.00923931,1924,16.57884700,702885.49864362,0
1614810600000,42419.53000000,42430.00000000,42072.78000000,42244.35000000,27.99389500,1614811499999,1183133.60798509,1818,14.60595400,617277.53966092,0
1614811500000,42244.08000000,42248.59000000,41997.78000000,42047.41000000,23.72387700,1614812399999,998709.58669403,1745,11.80807800,497217.93582313,0
1614812400000,42047.41000000,42301.22000000,41924.20000000,42251.09000000,24.23507600,1614813299999,1020507.32797433,1570,13.49358600,568269.98773423,0
1614813300000,42245.91000000,42489.73000000,42245.91000000,42354.71000000,18.69058800,1614814199999,791857.43858404,1269,7.60370600,322241.68107345,0
1614814200000,42354.71000000,42354.71000000,42048.99000000,42123.23000000,15.90237000,1614815099999,670612.64711564,1235,6.82390700,287789.28232146,0
1614815100000,42109.28000000,42272.13000000,41906.54000000,41909.73000000,23.89459800,1614815999999,1005092.45802813,1475,10.94349800,460379.77981000,0
1614816000000,41925.80000000,42010.47000000,41553.65000000,41706.52000000,71.39193300,1614816899999,2982743.47981564,3448,34.98871900,1462431.96750779,0
1614816900000,41714.09000000,42067.45000000,41679.11000000,42025.42000000,26.71682600,1614817799999,1118922.61999913,1867,13.00744700,544728.35569582,0
1614817800000,42025.43000000,42201.06000000,41941.27000000,42201.06000000,22.72869300,1614818699999,955741.54846869,1140,14.84688000,624236.25438789,0
1614818700000,42206.73000000,42540.82000000,42037.18000000,42334.70000000,26.00065300,1614819599999,1100409.05023737,1771,15.01195100,635326.06473377,0
1614819600000,42332.69000000,42767.66000000,42189.88000000,42751.13000000,20.77412700,1614820499999,882785.26602921,1652,12.02830200,511529.03006381,0
1614820500000,42763.88000000,42936.00000000,42618.62000000,42868.62000000,33.28644500,1614821399999,1424683.69786672,1998,17.27776900,739633.62333837,0
1614821400000,42871.59000000,42955.30000000,42799.99000000,42799.99000000,17.25846800,1614822299999,740086.99285722,1134,8.37334800,359061.95845338,0
1614822300000,42806.79000000,42900.00000000,42679.35000000,42798.56000000,13.53460200,1614823199999,579138.39710791,897,7.44289700,318500.25843092,0
1614823200000,42797.12000000,43042.26000000,42719.83000000,42850.00000000,19.06979800,1614824099999,818884.07858725,1310,13.23205700,568315.29589719,0
1614824100000,42847.87000000,42880.89000000,42647.05000000,42740.15000000,16.27669700,1614824999999,696308.74918599,945,8.27158600,353971.70824598,0
1614825000000,42744.72000000,42775.89000000,42517.84000000,42620.85000000,10.55503200,1614825899999,449777.55009163,810,5.00541000,213359.10759695,0
1614825900000,42626.51000000,42694.54000000,42248.88000000,42253.97000000,11.99534700,1614826799999,509068.69935498,1116,7.06025300,299727.61289294,0
1614826800000,42247.00000000,42431.95000000,42237.49000000,42369.77000000,7.62943600,1614827699999,323277.56607553,585,4.33644700,183724.95765811,0
1614827700000,42372.34000000,42421.82000000,41819.99000000,41870.19000000,23.75151900,1614828599999,999301.32486888,1817,12.21185700,513851.67034756,0
1614828600000,41865.10000000,41909.26000000,41440.00000000,41619.88000000,47.25562400,1614829499999,1966657.84624292,2544,19.82968200,825410.41223139,0
1614829500000,41641.38000000,41773.19000000,41173.00000000,41296.94000000,47.52335400,1614830399999,1966463.69052413,2597,19.17674000,793607.31330076,0
1614830400000,41296.95000000,41500.00000000,41153.08000000,41222.09000000,39.65989300,1614831299999,1639454.77646227,1823,16.65542300,688300.90469558,0
1614831300000,41230.80000000,41454.19000000,41177.77000000,41379.12000000,26.47881700,1614832199999,1094158.52689771,1310,16.98888200,702152.38366135,0
1614832200000,41368.97000000,41418.58000000,41055.00000000,41100.00000000,32.30144900,1614833099999,1331934.37862790,1440,16.63832000,686690.00028421,0
1614833100000,41099.74000000,41113.76000000,40852.17000000,40855.85000000,39.45647400,1614833999999,1617030.92179849,2258,12.99302200,532450.74246647,0
1614834000000,40872.73000000,41128.09000000,40855.84000000,41068.58000000,17.65674800,1614834899999,724161.80818512,1293,6.48288200,265892.68589020,0
1614834900000,41070.08000000,41124.61000000,40911.45000000,40982.30000000,30.07260500,1614835799999,1233071.73846119,1377,16.80456900,689036.82176732,0
1614835800000,40982.31000000,41357.46000000,40882.00000000,41251.83000000,42.01670600,1614836699999,1729991.20855249,1963,23.18270700,954426.61824793,0
1614836700000,41255.30000000,41400.76000000,41217.02000000,41399.39000000,24.40575200,1614837599999,1008563.35816065,1325,11.47484100,474283.55658844,0
1614837600000,41385.66000000,41585.85000000,41272.64000000,41360.00000000,35.48344200,1614838499999,1469544.46523552,1879,14.22652500,589213.09439752,0
1614838500000,41360.01000000,41471.85000000,41043.06000000,41392.67000000,39.84308200,1614839399999,1645376.94439437,1999,17.74537700,732930.74239373,0
1614839400000,41391.61000000,41392.67000000,41154.95000000,41248.15000000,26.43407200,1614840299999,1090250.01449118,1699,12.13336500,500376.75545234,0
1614840300000,41264.59000000,41292.26000000,41020.81000000,41118.59000000,27.70818600,1614841199999,1139866.20112818,1892,10.47205000,430833.22149474,0
1614841200000,41118.82000000,41367.14000000,41061.07000000,41367.14000000,19.34927100,1614842099999,797980.18906378,1536,9.98673100,411869.39523621,0
1614842100000,41367.14000000,41492.24000000,41295.01000000,41372.68000000,22.75806600,1614842999999,941377.32471787,1631,14.02579700,580194.29264641,0
1614843000000,41363.54000000,41412.11000000,41205.65000000,41331.33000000,29.52300000,1614843899999,1218805.14042024,1638,17.14973000,708062.05594541,0
1614843900000,41331.33000000,41406.00000000,41220.00000000,41387.80000000,30.48854900,1614844799999,1259636.23572205,1634,17.06891000,705267.75593814,0
1614844800000,41366.81000000,42139.88000000,41365.83000000,42017.85000000,76.76167300,1614845699999,3214501.74787450,3936,51.38869300,2151869.51454676,0
1614845700000,42021.72000000,42228.39000000,41900.00000000,41984.08000000,52.07373100,1614846599999,2189631.97408031,2449,30.02418900,1262644.25702038,0
1614846600000,41984.08000000,42081.35000000,41906.01000000,42006.16000000,26.05066200,1614847499999,1093517.67300521,1479,15.95944600,669914.03028424,0
1614847500000,41999.23000000,42013.45000000,41671.55000000,41818.61000000,43.32265600,1614848399999,1811332.50923691,2312,25.17203600,1052390.05543961,0
1614848400000,41818.61000000,41824.33000000,41531.90000000,41531.90000000,46.75944600,1614849299999,1950358.33098380,2068,21.93565200,915157.99971645,0
1614849300000,41531.43000000,41578.15000000,40544.76000000,40603.98000000,163.96564700,1614850199999,6700490.79468156,7186,81.38977300,3324305.78254059,0
1614850200000,40600.84000000,40958.88000000,40434.68000000,40735.36000000,84.94270200,1614851099999,3456495.41942832,4139,47.94275100,1951229.45892201,0
1614851100000,40741.63000000,40920.81000000,40562.98000000,40905.86000000,66.09660700,1614851999999,2691715.98856037,3266,42.77553600,1742418.78101139,0
1614852000000,40898.40000000,41262.68000000,40622.96000000,40634.24000000,64.46869000,1614852899999,2643073.25397914,3887,38.55239900,1580131.46052205,0
1614852900000,40631.88000000,40922.63000000,40631.88000000,40799.34000000,40.63467500,1614853799999,1658020.58181638,2226,25.56960600,1043275.00826697,0
1614853800000,40803.55000000,41045.75000000,40758.68000000,41017.03000000,39.31598100,1614854699999,1607917.69805665,2384,21.50746400,880024.47586189,0
1614854700000,41009.73000000,41080.68000000,40846.86000000,40973.17000000,49.22537100,1614855599999,2016737.10334522,2147,34.64113100,1419226.07033907,0
1614855600000,40958.59000000,41130.00000000,40835.65000000,40999.97000000,36.54392700,1614856499999,1498108.43498622,2118,22.19676600,909949.84738538,0
1614856500000,41002.24000000,41043.33000000,40711.70000000,40785.80000000,30.41322200,1614857399999,1243415.12291091,2082,15.80039900,646153.74313484,0
1614857400000,40785.81000000,41229.72000000,40775.21000000,41160.09000000,38.73107400,1614858299999,1588281.57171462,2326,21.87786000,897453.13833300,0
1614858300000,41157.29000000,41211.30000000,41080.00000000,41118.34000000,21.67648800,1614859199999,891699.24974410,1746,11.12381300,457653.85388234,0
1614859200000,41118.34000000,41299.99000000,41008.30000000,41275.77000000,38.14623600,1614860099999,1571102.26223103,2308,22.74542800,936594.86353175,0
1614860100000,41270.76000000,41489.99000000,41148.80000000,41213.35000000,36.01030200,1614860999999,1488159.97543121,2705,18.14889000,749589.25660699,0
